ID,ns,score,E.C.
ID55,55,0.370326314917633,BETA-LyCov555
ID56,56,0.3906434856309593,BETA-LyCov555
ID57,57,0.3774025089851706,BETA-LyCov555
ID58,58,0.3114934222442386,BETA-LyCov555
ID59,59,0.3150597323968292,BETA-LyCov555
ID60,60,0.2966119557066552,BETA-LyCov555
ID61,61,0.3896166771415528,BETA-LyCov555
ID62,62,0.3825294901463101,BETA-LyCov555
ID63,63,0.4045936520024327,BETA-LyCov555
ID64,64,0.462820623850224,BETA-LyCov555
ID65,65,0.4807257109884932,BETA-LyCov555
ID66,66,0.4823398795956654,BETA-LyCov555
ID67,67,0.4465322139857883,BETA-LyCov555
ID68,68,0.4784838844166918,BETA-LyCov555
ID69,69,0.4773054301101638,BETA-LyCov555
ID70,70,0.4681280052677914,BETA-LyCov555
ID71,71,0.4715880926481907,BETA-LyCov555
ID72,72,0.4905843101288148,BETA-LyCov555
ID73,73,0.4807283090037937,BETA-LyCov555
ID74,74,0.4215136400715685,BETA-LyCov555
ID75,75,0.4704477515238354,BETA-LyCov555
ID76,76,0.4542084195881631,BETA-LyCov555
ID77,77,0.4239024153452331,BETA-LyCov555
ID78,78,0.4455098550684842,BETA-LyCov555
ID79,79,0.4546372393977371,BETA-LyCov555
ID80,80,0.4703315791854674,BETA-LyCov555
ID81,81,0.4913044007359635,BETA-LyCov555
ID82,82,0.4513943713235617,BETA-LyCov555
ID83,83,0.42715217553395,BETA-LyCov555
ID84,84,0.440803645303859,BETA-LyCov555
ID85,85,0.4286984351465681,BETA-LyCov555
ID86,86,0.4289248884328069,BETA-LyCov555
ID87,87,0.4344730666326395,BETA-LyCov555
ID88,88,0.423273364916522,BETA-LyCov555
ID89,89,0.46014948169596,BETA-LyCov555
ID90,90,0.4338575041891707,BETA-LyCov555
ID91,91,0.3975701986331653,BETA-LyCov555
ID92,92,0.4485039769449064,BETA-LyCov555
ID93,93,0.4111564299452572,BETA-LyCov555
ID94,94,0.4085465158906231,BETA-LyCov555
ID95,95,0.4015168197636102,BETA-LyCov555
ID96,96,0.4055445313631824,BETA-LyCov555
ID97,97,0.3665328861174737,BETA-LyCov555
ID98,98,0.3701359021462089,BETA-LyCov555
ID99,99,0.4466164241136042,BETA-LyCov555
ID100,100,0.4202752443192455,BETA-LyCov555
ID0,0,0.9999987625158996,DELTA-LyCov555
ID1,1,0.989648992615534,DELTA-LyCov555
ID2,2,0.9848499499380542,DELTA-LyCov555
ID3,3,0.9756133035842822,DELTA-LyCov555
ID4,4,0.9650474316987712,DELTA-LyCov555
ID5,5,0.9898759029815596,DELTA-LyCov555
ID6,6,0.9781590540534886,DELTA-LyCov555
ID7,7,0.9865681842292084,DELTA-LyCov555
ID8,8,0.9712023583112792,DELTA-LyCov555
ID9,9,0.9612410423914723,DELTA-LyCov555
ID10,10,0.9533778491153084,DELTA-LyCov555
ID11,11,0.947027166762829,DELTA-LyCov555
ID12,12,0.9621841653697604,DELTA-LyCov555
ID13,13,0.9234178611885498,DELTA-LyCov555
ID14,14,0.9663163921433872,DELTA-LyCov555
ID15,15,0.9423138874486022,DELTA-LyCov555
ID16,16,0.9275824729751216,DELTA-LyCov555
ID17,17,0.9407482561183156,DELTA-LyCov555
ID18,18,0.9374954641798446,DELTA-LyCov555
ID19,19,0.973233070445868,DELTA-LyCov555
ID20,20,0.9563086930542032,DELTA-LyCov555
ID21,21,0.9628778701416612,DELTA-LyCov555
ID22,22,0.9659227049738796,DELTA-LyCov555
ID23,23,0.9152441498383728,DELTA-LyCov555
ID24,24,0.9352021875277208,DELTA-LyCov555
ID25,25,0.9705300984233952,DELTA-LyCov555
ID26,26,0.9261995059755602,DELTA-LyCov555
ID27,27,0.9043971213999692,DELTA-LyCov555
ID28,28,0.936360328070456,DELTA-LyCov555
ID29,29,0.925140781015329,DELTA-LyCov555
ID30,30,0.9470546207834598,DELTA-LyCov555
ID31,31,0.9597786524507558,DELTA-LyCov555
ID32,32,0.9211044015880202,DELTA-LyCov555
ID33,33,0.9339220662777264,DELTA-LyCov555
ID34,34,0.9107777851635372,DELTA-LyCov555
ID35,35,0.9389840949172946,DELTA-LyCov555
ID36,36,0.9304705113266,DELTA-LyCov555
ID37,37,0.9245462248059222,DELTA-LyCov555
ID38,38,0.9164564429661604,DELTA-LyCov555
ID39,39,0.921420000757722,DELTA-LyCov555
ID40,40,0.927704809881896,DELTA-LyCov555
ID41,41,0.9552838373918746,DELTA-LyCov555
ID42,42,0.9320885197296752,DELTA-LyCov555
