ID,ns,score,E.C.
ID78,78,0.9509463774250658,BETA-SOTROVIMAB
ID79,79,0.9639187127310884,BETA-SOTROVIMAB
ID80,80,0.9413068989007456,BETA-SOTROVIMAB
ID81,81,0.937472884611802,BETA-SOTROVIMAB
ID82,82,0.9463278690681624,BETA-SOTROVIMAB
ID83,83,0.9356337665390226,BETA-SOTROVIMAB
ID84,84,0.9258346789730924,BETA-SOTROVIMAB
ID85,85,0.957754213100636,BETA-SOTROVIMAB
ID86,86,0.95467388383915,BETA-SOTROVIMAB
ID87,87,0.9463161551228296,BETA-SOTROVIMAB
ID88,88,0.9273222179236548,BETA-SOTROVIMAB
ID89,89,0.9259604829849136,BETA-SOTROVIMAB
ID90,90,0.9416420343293254,BETA-SOTROVIMAB
ID91,91,0.944431839213992,BETA-SOTROVIMAB
ID92,92,0.9396429999336068,BETA-SOTROVIMAB
ID93,93,0.9312401927980029,BETA-SOTROVIMAB
ID94,94,0.9313349469043156,BETA-SOTROVIMAB
ID95,95,0.929243295333992,BETA-SOTROVIMAB
ID96,96,0.9216473855362536,BETA-SOTROVIMAB
ID97,97,0.918630162650425,BETA-SOTROVIMAB
ID98,98,0.9309811368217774,BETA-SOTROVIMAB
ID99,99,0.9354996511146204,BETA-SOTROVIMAB
ID100,100,0.9239167482684568,BETA-SOTROVIMAB
ID0,0,0.9999989187373496,DELTA-SOTROVIMAB
ID1,1,0.9893591395817668,DELTA-SOTROVIMAB
ID2,2,0.960617854807734,DELTA-SOTROVIMAB
ID3,3,0.9726826069113844,DELTA-SOTROVIMAB
ID4,4,0.968510734195986,DELTA-SOTROVIMAB
ID5,5,0.9670779638761492,DELTA-SOTROVIMAB
ID6,6,0.9584646917749614,DELTA-SOTROVIMAB
ID7,7,0.9762255231583552,DELTA-SOTROVIMAB
ID8,8,0.970646963381823,DELTA-SOTROVIMAB
ID9,9,0.9739327356271628,DELTA-SOTROVIMAB
ID10,10,0.9711796364167176,DELTA-SOTROVIMAB
ID11,11,0.9725893528998852,DELTA-SOTROVIMAB
ID12,12,0.972552784464991,DELTA-SOTROVIMAB
ID13,13,0.96849674602853,DELTA-SOTROVIMAB
ID14,14,0.9377529802003162,DELTA-SOTROVIMAB
ID15,15,0.9536402799854464,DELTA-SOTROVIMAB
ID16,16,0.9436258857895242,DELTA-SOTROVIMAB
ID17,17,0.9427233509533908,DELTA-SOTROVIMAB
ID18,18,0.9665307528822384,DELTA-SOTROVIMAB
ID19,19,0.9599134135846138,DELTA-SOTROVIMAB
ID20,20,0.8929784248317003,DELTA-SOTROVIMAB
ID21,21,0.9196967842897856,DELTA-SOTROVIMAB
ID22,22,0.9065562222514688,DELTA-SOTROVIMAB
ID23,23,0.9464783050260483,DELTA-SOTROVIMAB
ID24,24,0.9343753023357176,DELTA-SOTROVIMAB
ID25,25,0.9139621456921034,DELTA-SOTROVIMAB
ID26,26,0.9350548103788916,DELTA-SOTROVIMAB
ID27,27,0.8909919563194434,DELTA-SOTROVIMAB
ID28,28,0.902992874104186,DELTA-SOTROVIMAB
ID29,29,0.8706404475272045,DELTA-SOTROVIMAB
ID30,30,0.9012512273634,DELTA-SOTROVIMAB
ID31,31,0.9287909591687808,DELTA-SOTROVIMAB
ID32,32,0.9145159175394034,DELTA-SOTROVIMAB
ID33,33,0.9360911124114508,DELTA-SOTROVIMAB
ID34,34,0.9132962111169706,DELTA-SOTROVIMAB
ID35,35,0.9328956091244592,DELTA-SOTROVIMAB
ID36,36,0.9249832924333696,DELTA-SOTROVIMAB
ID37,37,0.9431602606524914,DELTA-SOTROVIMAB
ID38,38,0.9516160754302828,DELTA-SOTROVIMAB
ID39,39,0.924970693178602,DELTA-SOTROVIMAB
ID40,40,0.9349385494578102,DELTA-SOTROVIMAB
ID41,41,0.9451040930276954,DELTA-SOTROVIMAB
ID42,42,0.9149901135092277,DELTA-SOTROVIMAB
ID43,43,0.9519355619043948,DELTA-SOTROVIMAB
ID44,44,0.894479915431663,DELTA-SOTROVIMAB
ID45,45,0.9439482956824023,DELTA-SOTROVIMAB
ID46,46,0.9366681203241202,DELTA-SOTROVIMAB
ID47,47,0.9253046469874774,DELTA-SOTROVIMAB
ID48,48,0.8329503025371711,DELTA-SOTROVIMAB
ID49,49,0.7848173250437287,DELTA-SOTROVIMAB
