ID,ns,score,E.C.
ID23,23,0.9884727383024692,BETA-AZD8895
ID24,24,0.988661619596899,BETA-AZD8895
ID25,25,0.9802241589467098,BETA-AZD8895
ID26,26,0.9695180407452652,BETA-AZD8895
ID27,27,0.9821714225460468,BETA-AZD8895
ID28,28,0.9733068038642996,BETA-AZD8895
ID29,29,0.9896984377656768,BETA-AZD8895
ID30,30,0.9836552293851548,BETA-AZD8895
ID31,31,0.9826125489726572,BETA-AZD8895
ID32,32,0.9841113440260432,BETA-AZD8895
ID33,33,0.9808613459499376,BETA-AZD8895
ID34,34,0.9718934289978204,BETA-AZD8895
ID35,35,0.9813544914727612,BETA-AZD8895
ID36,36,0.9825455890757944,BETA-AZD8895
ID37,37,0.9775863781342684,BETA-AZD8895
ID38,38,0.9748098889815848,BETA-AZD8895
ID39,39,0.9811430868272358,BETA-AZD8895
ID40,40,0.9724454207890624,BETA-AZD8895
ID41,41,0.9672124949779052,BETA-AZD8895
ID42,42,0.9725905233945435,BETA-AZD8895
ID43,43,0.9750352753035564,BETA-AZD8895
ID44,44,0.9764376749359068,BETA-AZD8895
ID45,45,0.9713540634480952,BETA-AZD8895
ID46,46,0.9782500917015584,BETA-AZD8895
ID47,47,0.967395077309639,BETA-AZD8895
ID48,48,0.9688359481130844,BETA-AZD8895
ID49,49,0.9654051704274564,BETA-AZD8895
ID50,50,0.9799222954259208,BETA-AZD8895
ID51,51,0.9809108379906668,BETA-AZD8895
ID52,52,0.9798628638791506,BETA-AZD8895
ID53,53,0.9628834582589332,BETA-AZD8895
ID54,54,0.9664409790793416,BETA-AZD8895
ID55,55,0.9753265733281196,BETA-AZD8895
ID56,56,0.9795433290367542,BETA-AZD8895
ID57,57,0.9748305323991978,BETA-AZD8895
ID58,58,0.9755836054263288,BETA-AZD8895
ID59,59,0.9701530144548955,BETA-AZD8895
ID60,60,0.9710715285989484,BETA-AZD8895
ID61,61,0.959262415178744,BETA-AZD8895
ID62,62,0.965299183259866,BETA-AZD8895
ID63,63,0.972196360852463,BETA-AZD8895
ID64,64,0.9574448068526532,BETA-AZD8895
ID65,65,0.95396166806323,BETA-AZD8895
ID66,66,0.9483527513842822,BETA-AZD8895
ID67,67,0.9573284320433808,BETA-AZD8895
ID68,68,0.9571927891926548,BETA-AZD8895
ID69,69,0.9557444813235632,BETA-AZD8895
ID70,70,0.9603402710447984,BETA-AZD8895
ID71,71,0.9591931174421586,BETA-AZD8895
ID72,72,0.9515190711017908,BETA-AZD8895
ID73,73,0.9530121827337216,BETA-AZD8895
ID74,74,0.960454263649007,BETA-AZD8895
ID75,75,0.9592133132422692,BETA-AZD8895
ID76,76,0.9654143839421632,BETA-AZD8895
ID77,77,0.9793971958341476,BETA-AZD8895
ID78,78,0.9563843036484392,BETA-AZD8895
ID79,79,0.9630998168715014,BETA-AZD8895
ID80,80,0.9652390984413458,BETA-AZD8895
ID81,81,0.959728509130461,BETA-AZD8895
ID82,82,0.96771600102705,BETA-AZD8895
ID83,83,0.9588841761288988,BETA-AZD8895
ID84,84,0.958659419419714,BETA-AZD8895
ID85,85,0.9538240129132598,BETA-AZD8895
ID86,86,0.9584385108311816,BETA-AZD8895
ID87,87,0.9670783003513168,BETA-AZD8895
ID88,88,0.9556806852083106,BETA-AZD8895
ID89,89,0.9522194706203356,BETA-AZD8895
ID90,90,0.9585128649446988,BETA-AZD8895
ID91,91,0.9539744515906392,BETA-AZD8895
