ID,ns,score,E.C.
ID96,96,0.7660271459732132,DELTA-CTP59
ID97,97,0.8167036244395639,DELTA-CTP59
ID98,98,0.7873484011144551,DELTA-CTP59
ID99,99,0.8427920567062221,DELTA-CTP59
ID100,100,0.7965746053778228,DELTA-CTP59
ID0,0,0.9999972094259566,OMICRON-CTP59
ID1,1,0.8798058981238128,OMICRON-CTP59
ID2,2,0.8573863312440236,OMICRON-CTP59
ID3,3,0.8791015272709367,OMICRON-CTP59
ID4,4,0.823718907823781,OMICRON-CTP59
ID5,5,0.8591854232233299,OMICRON-CTP59
ID6,6,0.8032962197885908,OMICRON-CTP59
ID7,7,0.8439205324208463,OMICRON-CTP59
ID8,8,0.7761462143911206,OMICRON-CTP59
ID9,9,0.7935036532955834,OMICRON-CTP59
ID10,10,0.7869589149854564,OMICRON-CTP59
ID11,11,0.7429261108625608,OMICRON-CTP59
ID12,12,0.8073499033112026,OMICRON-CTP59
ID13,13,0.7987749996377662,OMICRON-CTP59
ID14,14,0.8193140606950146,OMICRON-CTP59
ID15,15,0.7571665391385983,OMICRON-CTP59
ID16,16,0.8043507724313148,OMICRON-CTP59
ID17,17,0.7176967808268676,OMICRON-CTP59
ID18,18,0.7720973865871638,OMICRON-CTP59
ID19,19,0.7578455272782186,OMICRON-CTP59
ID20,20,0.7725676336697184,OMICRON-CTP59
ID21,21,0.7532201319998654,OMICRON-CTP59
ID22,22,0.7536998481035025,OMICRON-CTP59
ID23,23,0.7157275219813269,OMICRON-CTP59
ID24,24,0.7548953920034615,OMICRON-CTP59
ID25,25,0.7375378944825292,OMICRON-CTP59
ID26,26,0.7719022183451704,OMICRON-CTP59
ID27,27,0.802494146779695,OMICRON-CTP59
ID28,28,0.8017849704892138,OMICRON-CTP59
ID29,29,0.7959384934549933,OMICRON-CTP59
ID30,30,0.7799919258110711,OMICRON-CTP59
ID31,31,0.6977682010713342,OMICRON-CTP59
ID32,32,0.7582781085188702,OMICRON-CTP59
ID33,33,0.752607259125677,OMICRON-CTP59
ID34,34,0.7377836614569547,OMICRON-CTP59
ID35,35,0.7438419468981902,OMICRON-CTP59
ID36,36,0.7640613891177143,OMICRON-CTP59
ID37,37,0.6895067713620676,OMICRON-CTP59
ID38,38,0.6644005080296805,OMICRON-CTP59
ID39,39,0.6423031423128026,OMICRON-CTP59
ID40,40,0.6204085605487328,OMICRON-CTP59
ID41,41,0.6354981348088486,OMICRON-CTP59
ID42,42,0.6545246955878593,OMICRON-CTP59
ID43,43,0.6498044418956322,OMICRON-CTP59
ID44,44,0.6659927446084115,OMICRON-CTP59
ID45,45,0.6892039724295307,OMICRON-CTP59
ID46,46,0.6433605407689192,OMICRON-CTP59
ID47,47,0.5993818904484479,OMICRON-CTP59
